Hour,Primary Volume (Gallons Storage Temp),Primary Generation (Gallons Storage Temp),HW Demand (Gallons Storage Temp),HW Demand (Gallons Supply Temp),Recirculation Loss to Primary System (Gallons Supply Temp),Theoretical HW Generation (Gallons Supply Temp),Primary Run Time (Min),Input Capacity (kW),Output Capacity (kW),Primary COP,ON Setpoint Tank Volume (%),ON Setpoint Temperature (F),Actual Temperature at ON Setpoint (F),OFF Setpoint Tank Volume (%),OFF Setpoint Temperature (F),Actual Temperature at OFF Setpoint (F),Temperature at 100% Tank Volume (F),Temperature at 75% Tank Volume (F),Temperature at 50% Tank Volume (F),Temperature at 25% Tank Volume (F),Temperature at 0% Tank Volume (F),OAT (F),C02 Emissions (kG)
4127.0,1920.526,247.842,237.25543839399498,317.483,165.78082567446285,940.751,32.19734770419765,33.31144,84.40499999999999,2.533814209172584,0.4,122,133.24907698624924,0.4,160,133.24907698624924,160,160,160,91.24907698624922,85.352,82.04,8.367605073688063
4128.0,2207.143,427.955,141.337706735789,122.109,165.78082567446285,946.93,55.233050546052155,33.43024,84.95939999999999,2.5413936603506286,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,80.06,13.807812954446261
4129.0,2065.805,0,141.337706735789,122.109,165.78082567446285,947.545,0.0,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,146.8084807046597,0.4,160,146.8084807046597,160,160,160,104.80848070465971,85.352,78.08,0.0
4130.0,1924.467,0,141.337706735789,122.109,165.78082567446285,948.228,0.0,35.127039999999994,85.07579999999997,2.4219461702437775,0.4,122,133.6169614093194,0.4,160,133.6169614093194,160,160,160,91.6169614093194,85.352,75.02,0.0
4131.0,1843.078,0,81.38912896953319,0.0,165.78082567446285,948.886,0.0,35.693099999999994,85.13487999999997,2.3851915356189286,0.4,122,126.02064270549629,0.4,160,126.02064270549629,160,160,154.0206427054963,85.352,85.352,73.04,0.0
4132.0,2000.767,251.068,93.37884542680894,24.422,165.78082567446285,949.368,32.320295134397696,35.94149999999999,85.17807999999998,2.3699088797073022,0.4,122,140.73825258742687,0.4,160,140.73825258742687,160,160,160,98.7382525874269,85.352,71.96,6.9533772425743114
4133.0,2207.143,311.744,105.36856188408468,48.844,165.78082567446285,949.368,40.131323151891415,35.94149999999999,85.17807999999998,2.3699088797073022,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,71.96,9.034997817638763
4134.0,2113.764,0,93.37884542680894,24.422,165.78082567446285,948.485,0.0,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,151.28464109349784,0.4,160,151.28464109349784,160,160,160,109.28464109349785,85.352,73.94,0.0
4135.0,1804.57,0,309.19373261752656,464.013,165.78082567446285,948.886,0.0,35.693099999999994,85.13487999999997,2.3851915356189286,0.4,122,122.42655938252872,0.4,160,122.42655938252872,160,160,150.4265593825287,85.352,85.352,73.04,0.0
4136.0,1847.798,460.328,417.1011762128853,683.809,165.78082567446285,948.027,59.342565397678605,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,126.46110682292702,0.4,160,126.46110682292702,160,160,154.46110682292704,85.352,85.352,75.92,0.47077115728953006
4137.0,1877.529,458.823,429.0908926701611,708.231,165.78082567446285,934.572,60.0,33.19264,83.85059999999997,2.5261805026656505,0.4,122,129.23606582967466,0.4,160,129.23606582967466,160,160,157.23606582967466,87.23606582967466,85.352,84.02,4.09375590173888
4138.0,2009.101,452.755,321.18344907480224,488.435,165.78082567446285,922.214,60.0,32.99491999999999,82.74179999999998,2.5077133085941714,0.4,122,141.51610963661204,0.4,160,141.51610963661204,160,160,160,99.51610963661203,85.352,87.98,2.2868347808395595
4139.0,2197.588,449.722,261.2348667884235,366.326,165.78082567446285,916.034,60.0,32.91571999999999,82.18739999999998,2.4969042147642524,0.4,122,159.10821615592283,0.4,160,159.10821615592283,160,160,160,117.10821615592283,85.352,89.96,2.2715430334436397
4140.0,2207.143,126.913,117.35827834136045,73.265,165.78082567446285,909.855,17.047211138516204,32.83651999999999,81.63299999999997,2.4860429789758474,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,91.94,0.42771504395468296
4141.0,2041.826,0,165.3171396503405,170.952,165.78082567446285,900.306,0.0,32.714119999999994,80.77619999999999,2.469153992221096,0.4,122,144.57040029930158,0.4,160,144.57040029930158,160,160,160,102.57040029930157,85.352,95.0,0.0
4142.0,1813.205,32.614,261.2348667884235,366.326,165.78082567446285,894.126,4.457861892905663,32.63492,80.22179999999997,2.458158316306581,0.4,122,123.23246898135265,0.4,160,123.23246898135265,160,160,151.23246898135267,85.352,85.352,96.98,0.12796968609533374
4143.0,2109.179,437.311,141.337706735789,122.109,165.78082567446285,890.756,60.0,32.591719999999995,79.91939999999998,2.4521381504259363,0.4,122,150.85668405594106,0.4,160,150.85668405594106,160,160,160,108.85668405594106,85.352,98.06,2.8614769795172394
4144.0,2207.143,263.281,165.3171396503405,170.952,165.78082567446285,887.947,36.236971643002676,32.555719999999994,79.66739999999997,2.447109140882155,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,98.96,5.612928756796374
4145.0,2029.836,0,177.30685610761623,195.374,165.78082567446285,888.001,0.0,32.57092,79.67220000000003,2.4461145095072547,0.4,122,143.45136009662252,0.4,160,143.45136009662252,160,160,160,101.45136009662251,85.352,100.04,0.0
4146.0,1864.519,0,165.3171396503405,170.952,165.78082567446285,887.947,0.0,32.555719999999994,79.66739999999997,2.447109140882155,0.4,122,128.02176039592405,0.4,160,128.02176039592405,160,160,156.02176039592405,86.02176039592408,85.352,98.96,0.0
4147.0,1964.516,277.304,177.30685610761623,195.374,165.78082567446285,887.947,38.16705023101615,32.555719999999994,79.66739999999997,2.447109140882155,0.4,122,137.35485572626555,0.4,160,137.35485572626555,160,160,160,95.35485572626557,85.352,98.96,9.927171166004028
4148.0,2155.616,440.345,249.2451548512707,341.905,165.78082567446285,896.935,60.0,32.670919999999995,80.4738,2.4631629595983218,0.4,122,155.1908472777642,0.4,160,155.1908472777642,160,160,160,113.19084727776422,85.352,96.08,18.410314594032954
4149.0,2207.143,300.772,249.2451548512707,341.905,165.78082567446285,912.664,40.27591129196587,32.872519999999994,81.88499999999999,2.4909863922814557,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,91.04,11.036661191009577
4150.0,1909.939,0,297.2040161602508,439.592,165.78082567446285,931.763,0.0,33.138639999999995,83.59859999999998,2.5226925426028344,0.4,122,132.26095849170994,0.4,160,132.26095849170994,160,160,160,90.26095849170994,85.352,84.92,0.0
4151.0,1879.525,314.749,345.16288198935376,537.279,165.78082567446285,940.751,40.88922418036871,33.31144,84.40499999999999,2.533814209172584,0.4,122,129.4223334855305,0.4,160,129.4223334855305,160,160,157.4223334855305,87.42233348553049,85.352,82.04,10.996727983139193
4152.0,2131.139,464.89,213.27600547944348,268.639,165.78082567446285,946.93,60.0,33.43024,84.95939999999999,2.5413936603506286,0.4,122,152.90629189878888,0.4,160,152.90629189878888,160,160,160,110.9062918987889,85.352,80.06,13.669614538613919
4153.0,2207.143,193.362,117.35827834136045,73.265,165.78082567446285,947.545,24.93968134793533,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,78.08,4.862068151601309
4154.0,2065.805,0,141.337706735789,122.109,165.78082567446285,947.545,0.0,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,146.8084807046597,0.4,160,146.8084807046597,160,160,160,104.80848070465971,85.352,78.08,0.0
4155.0,1972.426,0,93.37884542680894,24.422,165.78082567446285,947.786,0.0,34.45383999999999,85.03619999999997,2.4681196638749117,0.4,122,138.09312179815754,0.4,160,138.09312179815754,160,160,160,96.09312179815754,85.352,77.0,0.0
4156.0,1879.047,0,93.37884542680894,24.422,165.78082567446285,948.027,0.0,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,129.37776289165538,0.4,160,129.37776289165538,160,160,157.37776289165538,87.37776289165538,85.352,75.92,0.0
4157.0,1930.782,181.082,129.34799479863617,97.687,165.78082567446285,948.485,23.332654823211588,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,134.20627359220958,0.4,160,134.20627359220958,160,160,160,92.20627359220958,85.352,73.94,4.571483656081805
4158.0,2207.143,405.709,129.34799479863617,97.687,165.78082567446285,948.485,52.276174413812626,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,73.94,9.680044920816647
4159.0,1921.929,0,285.21429970297504,415.17,165.78082567446285,948.228,0.0,35.127039999999994,85.07579999999997,2.4219461702437775,0.4,122,133.37999869438903,0.4,160,133.37999869438903,160,160,160,91.37999869438902,85.352,75.02,0.0
4160.0,1839.666,322.849,405.11145975560953,659.387,165.78082567446285,940.751,41.941479881101685,33.31144,84.40499999999999,2.533814209172584,0.4,122,125.70215885003141,0.4,160,125.70215885003141,160,160,153.70215885003142,85.352,85.352,82.04,7.981617931332051
4161.0,1890.343,455.789,405.11145975560953,659.387,165.78082567446285,928.393,60.0,33.07412,83.29619999999997,2.5184706350463735,0.4,122,130.4320599611153,0.4,160,130.4320599611153,160,160,158.43205996111527,88.4320599611153,85.352,86.0,11.34550640357824
4162.0,1818.09,452.755,525.0086198082441,903.605,165.78082567446285,922.214,60.0,32.99491999999999,82.74179999999998,2.5077133085941714,0.4,122,123.68842116626476,0.4,160,123.68842116626476,160,160,151.68842116626473,85.352,85.352,87.98,11.371851086611677
4163.0,1992.933,448.067,273.2245832456993,390.748,165.78082567446285,912.664,60.0,32.872519999999994,81.88499999999999,2.4909863922814557,0.4,122,140.00704840961185,0.4,160,140.00704840961185,160,160,160,98.00704840961185,85.352,91.04,11.386019710293679
4164.0,2149.718,442.0,285.21429970297504,415.17,165.78082567446285,900.306,60.0,32.714119999999994,80.77619999999999,2.469153992221096,0.4,122,154.64035884823608,0.4,160,154.64035884823608,160,160,160,112.6403588482361,85.352,95.0,11.305177111881997
4165.0,2207.143,318.66,261.2348667884235,366.326,165.78082567446285,894.126,43.55592308132164,32.63492,80.22179999999997,2.458158316306581,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,96.98,8.241314143497888
4166.0,2065.805,0,141.337706735789,122.109,165.78082567446285,887.947,0.0,32.555719999999994,79.66739999999997,2.447109140882155,0.4,122,146.80848070465976,0.4,160,146.80848070465976,160,160,160,104.80848070465973,85.352,98.96,0.0
4167.0,1876.509,0,189.296572564892,219.796,165.78082567446285,887.947,0.0,32.555719999999994,79.66739999999997,2.447109140882155,0.4,122,129.14080059860314,0.4,160,129.14080059860314,160,160,157.14080059860316,87.14080059860315,85.352,98.96,0.0
4168.0,1947.043,247.841,177.30685610761623,195.374,165.78082567446285,888.001,34.10977346671588,32.57092,79.67220000000003,2.4461145095072547,0.4,122,135.7239801769582,0.4,160,135.7239801769582,160,160,160,93.72398017695822,85.352,100.04,7.052953080572639
4169.0,2064.464,378.656,261.2348667884235,366.326,165.78082567446285,771.281,60.0,29.999999999999996,69.2,2.306666666666667,0.4,122,146.6832757823231,0.4,160,146.6832757823231,160,160,160,104.6832757823231,85.352,100.94,11.05286466
4170.0,2207.143,367.945,225.26572193671922,293.061,165.78082567446285,1783.309,25.215956327869847,50.79999999999998,159.99999999999997,3.149606299212599,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,102.02,7.94232941461492
4171.0,1993.867,0,213.27600547944348,268.639,165.78082567446285,888.001,0.0,32.57092,79.67220000000003,2.4461145095072547,0.4,122,140.0942394885853,0.4,160,140.0942394885853,160,160,160,98.0942394885853,85.352,100.04,0.0
4172.0,1845.834,113.202,261.2348667884235,366.326,165.78082567446285,894.126,15.472976318947095,32.63492,80.22179999999997,2.458158316306581,0.4,122,126.27782731283234,0.4,160,126.27782731283234,160,160,154.27782731283236,85.352,85.352,96.98,3.351487209189533
4173.0,2083.514,438.966,201.28628902216775,244.218,165.78082567446285,894.126,60.0,32.63492,80.22179999999997,2.458158316306581,0.4,122,148.46128044731006,0.4,160,148.46128044731006,160,160,160,106.46128044731006,85.352,96.98,12.37483214921276
4174.0,2207.143,336.905,213.27600547944348,268.639,165.78082567446285,922.214,44.647310619964045,32.99491999999999,82.74179999999998,2.5077133085941714,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,87.98,9.196099845540994
4175.0,1969.887,0,237.25543839399498,317.483,165.78082567446285,937.942,0.0,33.257439999999995,84.15299999999999,2.5303511033922033,0.4,122,137.85615908322717,0.4,160,137.85615908322717,160,160,160,95.85615908322717,85.352,82.94,0.0
4176.0,1828.55,0,141.337706735789,122.109,165.78082567446285,944.121,0.0,33.376239999999996,84.70739999999996,2.537955144138464,0.4,122,124.66463978788687,0.4,160,124.66463978788687,160,160,152.66463978788687,85.352,85.352,80.96,0.0
4177.0,2059.117,359.915,129.34799479863617,97.687,165.78082567446285,940.751,46.75678951613346,33.31144,84.40499999999999,2.533814209172584,0.4,122,146.18424888968576,0.4,160,146.18424888968576,160,160,160,104.18424888968579,85.352,82.04,7.773203476468743
4178.0,2207.143,313.343,165.3171396503405,170.952,165.78082567446285,946.93,40.44094066861902,33.43024,84.95939999999999,2.5413936603506286,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,80.06,7.621231380737932
4179.0,2089.785,0,117.35827834136045,73.265,165.78082567446285,947.545,0.0,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,149.04656068813972,0.4,160,149.04656068813972,160,160,160,107.04656068813972,85.352,78.08,0.0
4180.0,2008.395,0,81.38912896953319,0.0,165.78082567446285,946.93,0.0,33.43024,84.95939999999999,2.5413936603506286,0.4,122,141.45024198431662,0.4,160,141.45024198431662,160,160,160,99.45024198431662,85.352,80.06,0.0
4181.0,1903.027,0,105.36856188408468,48.844,165.78082567446285,946.93,0.0,33.43024,84.95939999999999,2.5413936603506286,0.4,122,131.61584287513537,0.4,160,131.61584287513537,160,160,159.6158428751354,89.61584287513539,85.352,80.06,0.0
4182.0,1808.002,10.344,105.36856188408468,48.844,165.78082567446285,948.027,1.3334189407168413,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,122.74683847696865,0.4,160,122.74683847696865,160,160,150.74683847696866,85.352,85.352,75.92,0.23563001037567577
4183.0,2179.815,465.192,93.37884542680894,24.422,165.78082567446285,947.545,60.0,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,157.4493897545487,0.4,160,157.4493897545487,160,160,160,115.44938975454869,85.352,78.08,11.565632402105598
4184.0,2207.143,192.645,165.3171396503405,170.952,165.78082567446285,944.121,24.93729006682192,33.376239999999996,84.70739999999996,2.537955144138464,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,80.96,4.991281011211491
4185.0,1945.908,0,261.2348667884235,366.326,165.78082567446285,934.572,0.0,33.19264,83.85059999999997,2.5261805026656505,0.4,122,135.61807909974715,0.4,160,135.61807909974715,160,160,160,93.61807909974716,85.352,84.02,0.0
4186.0,1885.071,212.388,273.2245832456993,390.748,165.78082567446285,928.393,27.95866858951889,33.07412,83.29619999999997,2.5184706350463735,0.4,122,129.93995569410689,0.4,160,129.93995569410689,160,160,157.9399556941069,87.9399556941069,85.352,86.0,5.60174748209908
4187.0,1883.101,451.101,453.0703255847125,757.074,165.78082567446285,918.843,60.0,32.951719999999995,82.43939999999998,2.5018238805136725,0.4,122,129.75611862016797,0.4,160,129.75611862016797,160,160,157.75611862016797,87.75611862016798,85.352,89.06,11.881706417906559
4188.0,1948.657,446.688,381.1320268410581,610.544,165.78082567446285,909.855,60.0,32.83651999999999,81.63299999999997,2.4860429789758474,0.4,122,135.8746852335443,0.4,160,135.8746852335443,160,160,160,93.87468523354433,85.352,91.94,11.917031545899038
4189.0,2156.435,445.033,237.25543839399498,317.483,165.78082567446285,906.485,60.0,32.793319999999994,81.33059999999999,2.4800965562498707,0.4,122,155.26729436202862,0.4,160,155.26729436202862,160,160,160,113.26729436202862,85.352,93.02,11.958273093109838
4190.0,2207.143,371.891,321.18344907480224,488.435,165.78082567446285,903.676,50.29468184048331,32.75731999999999,81.07859999999998,2.475129223025571,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,93.92,9.957012009651667
4191.0,1909.939,0,297.2040161602508,439.592,165.78082567446285,903.676,0.0,32.75731999999999,81.07859999999998,2.475129223025571,0.4,122,132.26095849170994,0.4,160,132.26095849170994,160,160,160,90.26095849170994,85.352,93.92,0.0
4192.0,1909.991,201.339,201.28628902216775,244.218,165.78082567446285,903.676,27.229111873437457,32.75731999999999,81.07859999999998,2.475129223025571,0.4,122,132.26584284026882,0.4,160,132.26584284026882,160,160,160,90.26584284026882,85.352,93.92,5.431304391356598
4193.0,2069.81,445.033,285.21429970297504,415.17,165.78082567446285,906.485,60.0,32.793319999999994,81.33059999999999,2.4800965562498707,0.4,122,147.18229157991493,0.4,160,147.18229157991493,160,160,160,105.18229157991496,85.352,93.02,12.082913714212598
4194.0,2111.387,446.688,405.11145975560953,659.387,165.78082567446285,909.855,60.0,32.83651999999999,81.63299999999997,2.4860429789758474,0.4,122,151.06277778793316,0.4,160,151.06277778793316,160,160,160,109.06277778793319,85.352,91.94,12.262615822948797
4195.0,2207.143,356.991,261.2348667884235,366.326,165.78082567446285,912.664,47.80411921288219,32.872519999999994,81.88499999999999,2.4909863922814557,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,91.04,10.070024815092955
4196.0,1957.898,0,249.2451548512707,341.905,165.78082567446285,922.214,0.0,32.99491999999999,82.74179999999998,2.5077133085941714,0.4,122,136.7371188805481,0.4,160,136.7371188805481,160,160,160,94.73711888054808,85.352,87.98,0.0
4197.0,1844.478,75.877,189.296572564892,219.796,165.78082567446285,931.763,9.952278537703064,33.138639999999995,83.59859999999998,2.5226925426028344,0.4,122,126.15127169742553,0.4,160,126.15127169742553,160,160,154.1512716974255,85.352,85.352,84.92,2.12702614208101
4198.0,2093.058,461.856,213.27600547944348,268.639,165.78082567446285,940.751,60.0,33.31144,84.40499999999999,2.533814209172584,0.4,122,149.352091809662,0.4,160,149.352091809662,160,160,160,107.35209180966201,85.352,82.04,14.272042794816398
4199.0,2207.143,279.402,165.3171396503405,170.952,165.78082567446285,947.345,36.04461425776542,33.78063999999999,84.99659999999997,2.5161335013190986,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,78.98,6.775713428264582
4200.0,1981.877,0,225.26572193671922,293.061,165.78082567446285,947.786,0.0,34.45383999999999,85.03619999999997,2.4681196638749117,0.4,122,138.97519928590623,0.4,160,138.97519928590623,160,160,160,96.97519928590623,85.352,77.0,0.0
4201.0,1810.823,18.242,189.296572564892,219.796,165.78082567446285,948.027,2.3516867500209218,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,123.01013932503265,0.4,160,123.01013932503265,160,160,151.01013932503264,85.352,85.352,75.92,0.4488684066217231
4202.0,2158.991,465.527,117.35827834136045,73.265,165.78082567446285,948.228,60.0,35.127039999999994,85.07579999999997,2.4219461702437775,0.4,122,155.50586572399072,0.4,160,155.50586572399072,160,160,160,113.50586572399074,85.352,75.02,12.091356925573118
4203.0,2207.143,165.51,117.35827834136045,73.265,165.78082567446285,948.485,21.32614111923654,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,73.94,4.026410503507158
4204.0,2089.785,0,117.35827834136045,73.265,165.78082567446285,949.368,0.0,35.94149999999999,85.17807999999998,2.3699088797073022,0.4,122,149.04656068813972,0.4,160,149.04656068813972,160,160,160,107.04656068813972,85.352,71.96,0.0
4205.0,1948.447,0,141.337706735789,122.109,165.78082567446285,948.886,0.0,35.693099999999994,85.13487999999997,2.3851915356189286,0.4,122,135.8550413927994,0.4,160,135.8550413927994,160,160,160,93.85504139279941,85.352,73.04,0.0
4206.0,1843.078,0,105.36856188408468,48.844,165.78082567446285,949.368,0.0,35.94149999999999,85.17807999999998,2.3699088797073022,0.4,122,126.02064228361817,0.4,160,126.02064228361817,160,160,154.02064228361814,85.352,85.352,71.96,0.0
4207.0,2024.301,310.571,129.34799479863617,97.687,165.78082567446285,948.485,40.01748218114125,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,142.9347945904746,0.4,160,142.9347945904746,160,160,160,100.93479459047461,85.352,73.94,8.940323517852917
4208.0,2207.143,324.179,141.337706735789,122.109,165.78082567446285,948.027,41.79108228501284,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,75.92,8.850167129414896
4209.0,1993.867,0,213.27600547944348,268.639,165.78082567446285,946.93,0.0,33.43024,84.95939999999999,2.5413936603506286,0.4,122,140.0942394885853,0.4,160,140.0942394885853,160,160,160,98.0942394885853,85.352,80.06,0.0
4210.0,1853.506,132.864,273.2245832456993,390.748,165.78082567446285,931.763,17.426923442885595,33.138639999999995,83.59859999999998,2.5226925426028344,0.4,122,126.99391204112591,0.4,160,126.99391204112591,160,160,154.9939120411259,85.352,85.352,84.92,3.3932608700946068
4211.0,1854.57,454.134,453.0703255847125,757.074,165.78082567446285,925.022,60.0,33.030919999999995,82.9938,2.51260939749786,0.4,122,127.09321326820887,0.4,160,127.09321326820887,160,160,155.0932132682089,85.352,85.352,87.08,11.668121027826638
4212.0,2034.101,452.755,273.2245832456993,390.748,165.78082567446285,922.214,60.0,32.99491999999999,82.74179999999998,2.5077133085941714,0.4,122,143.84941788586252,0.4,160,143.84941788586252,160,160,160,101.84941788586252,85.352,87.98,11.644107217215199
4213.0,2125.015,448.067,357.1525984466295,561.7,165.78082567446285,912.664,60.0,32.872519999999994,81.88499999999999,2.4909863922814557,0.4,122,152.33476371045612,0.4,160,152.33476371045612,160,160,160,110.33476371045612,85.352,91.04,11.660939070940119
4214.0,2207.143,355.352,273.2245832456993,390.748,165.78082567446285,906.485,47.9090495547964,32.793319999999994,81.33059999999999,2.4800965562498707,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,93.02,9.246316384773433
4215.0,1945.908,0,261.2348667884235,366.326,165.78082567446285,906.485,0.0,32.793319999999994,81.33059999999999,2.4800965562498707,0.4,122,135.61807909974715,0.4,160,135.61807909974715,160,160,160,93.61807909974716,85.352,93.02,0.0
4216.0,1879.149,170.496,237.25543839399498,317.483,165.78082567446285,901.991,23.101037933941804,32.73571999999999,80.92739999999999,2.4721435789406803,0.4,122,129.38720769879967,0.4,160,129.38720769879967,160,160,157.38720769879967,87.38720769879966,85.352,94.46,4.596521528808961
4217.0,2047.924,442.0,273.2245832456993,390.748,165.78082567446285,900.306,60.0,32.714119999999994,80.77619999999999,2.469153992221096,0.4,122,145.13955834010295,0.4,160,145.13955834010295,160,160,160,103.13955834010298,85.352,95.0,12.836604924248919
4218.0,2192.72,442.0,297.2040161602508,439.592,165.78082567446285,900.306,60.0,32.714119999999994,80.77619999999999,2.469153992221096,0.4,122,158.65382857604817,0.4,160,158.65382857604817,160,160,160,116.65382857604817,85.352,95.0,12.414507490538078
4219.0,2207.143,239.689,225.26572193671922,293.061,165.78082567446285,909.855,32.195483393655365,32.83651999999999,81.63299999999997,2.4860429789758474,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,91.94,6.668032850023779
4220.0,1885.959,0,321.18344907480224,488.435,165.78082567446285,918.843,0.0,32.951719999999995,82.43939999999998,2.5018238805136725,0.4,122,130.0228780863518,0.4,160,130.0228780863518,160,160,158.0228780863518,88.02287808635182,85.352,89.06,0.0
4221.0,1944.869,260.196,201.28628902216775,244.218,165.78082567446285,925.022,34.37697068618869,33.030919999999995,82.9938,2.51260939749786,0.4,122,135.52111839157027,0.4,160,135.52111839157027,160,160,160,93.52111839157025,85.352,87.08,7.135563750658123
4222.0,2193.449,461.856,213.27600547944348,268.639,165.78082567446285,940.751,60.0,33.31144,84.40499999999999,2.533814209172584,0.4,122,158.72193850380677,0.4,160,158.72193850380677,160,160,160,116.72193850380677,85.352,82.04,12.549243972762879
4223.0,2207.143,286.918,273.2245832456993,390.748,165.78082567446285,944.121,37.140626069461675,33.376239999999996,84.70739999999996,2.537955144138464,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,80.96,7.268936328845496
4224.0,2041.826,0,165.3171396503405,170.952,165.78082567446285,946.93,0.0,33.43024,84.95939999999999,2.5413936603506286,0.4,122,144.57040029930158,0.4,160,144.57040029930158,160,160,160,102.57040029930157,85.352,80.06,0.0
4225.0,1864.519,0,177.30685610761623,195.374,165.78082567446285,947.545,0.0,34.086639999999996,85.01459999999999,2.494073924563993,0.4,122,128.02176039592405,0.4,160,128.02176039592405,160,160,156.02176039592405,86.02176039592408,85.352,78.08,0.0
4226.0,1968.443,233.272,129.34799479863617,97.687,165.78082567446285,948.027,30.071962158203796,34.821039999999996,85.05779999999997,2.442712796631002,0.4,122,137.7213679058505,0.4,160,137.7213679058505,160,160,160,95.72136790585051,85.352,75.92,5.862195760054221
4227.0,2207.143,332.078,93.37884542680894,24.422,165.78082567446285,948.228,42.800349088775945,35.127039999999994,85.07579999999997,2.4219461702437775,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,75.02,8.667280327447994
4228.0,2089.785,0,117.35827834136045,73.265,165.78082567446285,948.228,0.0,35.127039999999994,85.07579999999997,2.4219461702437775,0.4,122,149.04656068813972,0.4,160,149.04656068813972,160,160,160,107.04656068813972,85.352,75.02,0.0
4229.0,1972.426,0,117.35827834136045,73.265,165.78082567446285,948.485,0.0,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,138.09312137627938,0.4,160,138.09312137627938,160,160,160,96.0931213762794,85.352,73.94,0.0
4230.0,1807.937,12.818,177.30685610761623,195.374,165.78082567446285,948.485,1.6515624115012253,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,122.74078940990655,0.4,160,122.74078940990655,160,160,150.74078940990654,85.352,85.352,73.94,0.3243200847345622
4231.0,2036.335,465.653,237.25543839399498,317.483,165.78082567446285,948.485,60.0,35.48609999999999,85.09887999999998,2.398090519950065,0.4,122,144.05790141893692,0.4,160,144.05790141893692,160,160,160,102.05790141893692,85.352,73.94,12.651475024995298
4232.0,2144.492,465.31,357.1525984466295,561.7,165.78082567446285,947.786,60.0,34.45383999999999,85.03619999999997,2.4681196638749117,0.4,122,154.1526004437112,0.4,160,154.1526004437112,160,160,160,112.15260044371121,85.352,77.0,12.607477817892399
4233.0,2207.143,431.793,369.1423103837823,586.122,165.78082567446285,947.345,55.704039588222365,33.78063999999999,84.99659999999997,2.5161335013190986,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,78.98,11.559008302209289
4234.0,1921.929,0,285.21429970297504,415.17,165.78082567446285,940.189,0.0,33.300639999999994,84.35459999999998,2.533122486534793,0.4,122,133.37999869438903,0.4,160,133.37999869438903,160,160,160,91.37999869438902,85.352,82.22,0.0
4235.0,1906.508,209.845,225.26572193671922,293.061,165.78082567446285,931.763,27.524071645272173,33.138639999999995,83.59859999999998,2.5226925426028344,0.4,122,131.9407507773002,0.4,160,131.9407507773002,160,160,159.9407507773002,89.94075077730022,85.352,84.92,5.611002703899014
4236.0,2207.143,417.993,117.35827834136045,73.265,165.78082567446285,916.034,55.76689815051201,32.91571999999999,82.18739999999998,2.4969042147642524,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,85.352,89.96,11.308980544022683
4237.0,2053.815,0,153.32742319306473,146.531,165.78082567446285,909.855,0.0,32.83651999999999,81.63299999999997,2.4860429789758474,0.4,122,145.68944050198064,0.4,160,145.68944050198064,160,160,160,103.68944050198064,85.352,91.94,0.0
